learning_rate,train_F1,test_F1
0.651,0.9453100158982511,0.9550917141049968
0.652,0.950611402255042,0.9564118761844599
0.653,0.9427620104645632,0.9494310998735778
0.654,0.9548202354438434,0.9606099110546379
0.655,0.9476854787571338,0.95448798988622
0.656,0.9535475660197263,0.9588347055098163
0.657,0.9454082444692026,0.950507614213198
0.658,0.9493891797556719,0.9564118761844599
0.659,0.944109241028898,0.9493029150823827
0.66,0.9497774952320407,0.9582806573957017
0.661,0.9496265692038773,0.9536507936507936
0.662,0.9474185861795076,0.9532237673830595
0.663,0.9495558375634517,0.9563567362428842
0.664,0.953577106518283,0.959493670886076
0.665,0.9460015835312747,0.952561669829222
0.666,0.9560789306174411,0.963151207115629
0.667,0.9468814802998884,0.9511111111111111
0.668,0.943852393828535,0.9532237673830595
0.669,0.9565494190673245,0.961220597584234
0.67,0.9538510502864418,0.96
0.671,0.9548058561425843,0.9645120405576679
0.672,0.948051948051948,0.955205047318612
0.673,0.9489375198223914,0.9565217391304348
0.674,0.9455814691416786,0.9507575757575758
0.675,0.9420312746801454,0.9489603024574669
0.676,0.9532888465204957,0.9569074778200254
0.677,0.9422924901185771,0.9488958990536278
0.678,0.9458346531517263,0.9538850284270373
0.679,0.9423503325942351,0.9482323232323232
0.68,0.9551762641569629,0.9637635092180546
0.681,0.9536889172788247,0.960559796437659
0.682,0.9411764705882353,0.946236559139785
0.683,0.9497224425059476,0.9588347055098163
0.684,0.9551098376313276,0.9619289340101523
0.685,0.9538412394186232,0.9610223642172524
0.686,0.9536697978028976,0.9592875318066157
0.687,0.9421252371916509,0.9482323232323232
0.688,0.953997461928934,0.9576217583807717
0.689,0.9434679334916865,0.9507575757575758
0.69,0.9414935785635009,0.946236559139785
0.691,0.9530927015423756,0.9620733249051833
0.692,0.9434679334916865,0.9513581806696146
0.693,0.9430429953990164,0.9501577287066246
0.694,0.9551669316375199,0.9587824984147115
0.695,0.956064947468959,0.9657360406091371
0.696,0.9418697244784201,0.9441624365482234
0.697,0.9523054983362383,0.9570707070707071
0.698,0.9573760101410236,0.9601013299556681
0.699,0.944752255817635,0.9509433962264151
0.7,0.9515248796147673,0.9557408595253367
0.701,0.9559127805188604,0.9644670050761421
0.702,0.958513931888545,0.957972805933251
0.703,0.9528962444302992,0.9594423320659062
0.704,0.9429296131896006,0.9495586380832283
0.705,0.9472491909385113,0.9494818652849741
0.706,0.9432590485222064,0.9501577287066246
0.707,0.9553542542866387,0.9564085881587508
0.708,0.9495273193398494,0.9564660691421255
0.709,0.95392,0.962444302991725
0.71,0.9457020737691942,0.95448798988622
0.711,0.9382911392405063,0.9457755359394704
0.712,0.9464599648393799,0.9522597071928708
0.713,0.9487672110150497,0.9540816326530612
0.714,0.9486482162853943,0.9539052496798975
0.715,0.9533844189016603,0.9644670050761421
0.716,0.959190031152648,0.9595519601742377
0.717,0.9373608903020668,0.9429657794676806
0.718,0.9421277945140321,0.9461684610512983
0.719,0.9570454905690283,0.9607594936708861
0.72,0.9478733610489287,0.9534735500318674
0.721,0.9468675654242664,0.9531051964512041
0.722,0.9415676959619953,0.9457755359394704
0.723,0.9518818484992854,0.9589905362776026
0.724,0.9551425825056071,0.9595894804361771
0.725,0.9554831704668838,0.9555006180469716
0.726,0.9533098816757275,0.962444302991725
0.727,0.9447794350999683,0.9514807813484563
0.728,0.9539588975625298,0.9586250795671547
0.729,0.9405577689243028,0.9446916719643992
0.73,0.9482951816872098,0.9525641025641025
0.731,0.9422236607865351,0.9463477698771816
0.732,0.9431256969890075,0.9485060394151303
0.733,0.9475357710651828,0.9537682077264091
0.734,0.9450166376168595,0.9514195583596214
0.735,0.9521842732327244,0.9561904761904761
0.736,0.9478688005070511,0.95448798988622
0.737,0.9434084644073293,0.9448410123296561
0.738,0.9503591380686353,0.9528662420382166
0.739,0.9518801784576163,0.9593908629441624
0.74,0.9474856779121579,0.9529860228716646
0.741,0.9477873288761541,0.9564118761844599
0.742,0.9511616880037933,0.9584905660377359
0.743,0.9554321966693101,0.9615141955835962
0.744,0.9564523847503589,0.9592875318066157
0.745,0.9558706388402103,0.9664344521849272
0.746,0.9550382653061225,0.9618320610687023
0.747,0.9451316206787187,0.9502831969792322
0.748,0.9571584358934413,0.9570628500311139
0.749,0.9549349412884799,0.9587824984147115
0.75,0.9498467989034026,0.9542820347714102
0.751,0.9508404693942277,0.9552614996849401
0.752,0.9559548417872475,0.9620253164556962
0.753,0.9508354755784062,0.9523195876288659
0.754,0.9582340797205018,0.969046114971573
0.755,0.9402035623409669,0.9449715370018975
0.756,0.9575043768900207,0.9663918833227647
0.757,0.9495176848874598,0.9543994861913937
0.758,0.9528182393920203,0.9602021478205938
0.759,0.9519230769230769,0.958974358974359
0.76,0.9554384283660757,0.9585194639438417
0.761,0.9510825982357658,0.9591315453384419
0.762,0.9526864474739375,0.9538461538461539
0.763,0.9381262923492922,0.9422954977805961
0.764,0.9563145353455124,0.9592875318066157
0.765,0.9518922386144965,0.9591315453384419
0.766,0.9420197515132208,0.9453621346886912
0.767,0.9398317193205271,0.9437776373973468
0.768,0.9521994600603462,0.9608091024020228
0.769,0.9535069499920115,0.961220597584234
0.77,0.9437559580552908,0.9505703422053232
0.771,0.9467966128774564,0.9475032010243278
0.772,0.9439472444653791,0.9505322479649343
0.773,0.9585631006774854,0.9610062893081761
0.774,0.944594380060327,0.9467005076142132
0.775,0.960766141489033,0.9622758194186766
0.776,0.9534290271132376,0.9592356687898089
0.777,0.9520613614573347,0.9598981540420115
0.778,0.9431565576373452,0.9481668773704172
0.779,0.9491525423728814,0.9555698647778493
0.78,0.9468102201510525,0.9538461538461539
0.781,0.9468764605078672,0.9446172993154948
0.782,0.951037870385042,0.9556962025316456
0.783,0.9503316615434396,0.9513303049967553
0.784,0.9466042910146798,0.94770819883796
0.785,0.9496541740389255,0.9556270096463022
0.786,0.9614363778298205,0.9606986899563319
0.787,0.9554140127388535,0.9645120405576679
0.788,0.9515460631176283,0.9534141671984684
0.789,0.956480605487228,0.9566310496543055
0.79,0.9431204321576104,0.9475015812776724
0.791,0.9376685170499603,0.9429657794676806
0.792,0.9533429533429534,0.9569131832797427
0.793,0.9556085918854416,0.9651678277390754
0.794,0.9396292188242751,0.9449715370018975
0.795,0.9416267942583733,0.9451530612244898
0.796,0.9541254660398768,0.9549902152641878
0.797,0.95424,0.9610223642172524
0.798,0.9575720037163209,0.9603960396039604
0.799,0.9545526524148852,0.9589905362776026
0.8,0.936951316839585,0.9406509253350351
0.801,0.9631365198375508,0.9594003747657714
0.802,0.9352699715819387,0.9437065148640101
0.803,0.94687550460197,0.948801036941024
0.804,0.9436060365369341,0.9545454545454546
0.805,0.958072590738423,0.9638403990024937
0.806,0.9553571428571429,0.9632446134347274
0.807,0.9547104308032192,0.96045197740113
0.808,0.9464199517296863,0.9491961414790997
0.809,0.9552858511657617,0.9579617834394905
0.81,0.9551526717557252,0.9625871908687381
0.811,0.95412551768079,0.9631979695431472
0.812,0.9398326898326899,0.9447300771208226
0.813,0.9642301710730948,0.9626865671641791
0.814,0.9412915851272016,0.9405617243631613
0.815,0.9357359272843246,0.9428208386277002
0.816,0.9580552907530981,0.9632446134347274
0.817,0.9501928020565553,0.9556270096463022
0.818,0.9497260715436674,0.9548969072164949
0.819,0.9441208877695577,0.9504080351537979
0.82,0.9478092783505154,0.9496124031007752
0.821,0.9521994600603462,0.9543147208121827
0.822,0.9445149017121116,0.952020202020202
0.823,0.9406739439962032,0.9445145018915511
0.824,0.9469414246308616,0.9486679662118258
0.825,0.9434741187678628,0.9514195583596214
0.826,0.9406986190089358,0.9420949902407287
0.827,0.9410456062291435,0.9485060394151303
0.828,0.9437160217460825,0.9489144316730523
0.829,0.9573845152895251,0.9535036018336608
0.83,0.947079703130042,0.9502905100064558
0.831,0.9387239418825016,0.9453860640301318
0.832,0.9446243523316062,0.9496124031007752
0.833,0.9495501285347043,0.9543408360128617
0.834,0.944991127601226,0.9496774193548387
0.835,0.949717057396928,0.9534282018111255
0.836,0.9470504054698681,0.9497774952320407
0.837,0.9556587161837682,0.9584133077415227
0.838,0.9415471876477076,0.9490886235072281
0.839,0.9489402697495183,0.9545163356822549
0.84,0.9593267882187938,0.9600499375780275
0.841,0.9551590380139643,0.9554455445544554
0.842,0.9359075803133408,0.9455696202531646
0.843,0.9575584167858846,0.9651236525047558
0.844,0.9515375945902431,0.9556270096463022
0.845,0.9576753000631711,0.9622166246851386
0.846,0.9610834371108343,0.9588528678304239
0.847,0.9428204304529393,0.9402697495183044
0.848,0.9354169988837506,0.9401273885350319
0.849,0.952441749122247,0.9555273189326556
0.85,0.9540962703219636,0.9574062301335029
0.851,0.9504172803141875,0.9474375821287779
0.852,0.9514811849479584,0.9565772669220945
0.853,0.9465528146742568,0.9535175879396985
0.854,0.953024453024453,0.9548969072164949
0.855,0.9560682680151706,0.9623588456712673
0.856,0.9501036186832457,0.9529262086513995
0.857,0.9526357199055862,0.9611528822055138
0.858,0.9434082576119879,0.9518987341772152
0.859,0.958213716108453,0.9638095238095238
0.86,0.9528695094581596,0.9610223642172524
0.861,0.9386258568468038,0.9427480916030534
0.862,0.9327255580006287,0.9424280350438048
0.863,0.9482620534999199,0.9592356687898089
0.864,0.9524111675126904,0.9582806573957017
0.865,0.9595815501664289,0.9677826910928616
0.866,0.9562579821200511,0.9644218551461246
0.867,0.9486003479361063,0.957286432160804
0.868,0.9496994621955077,0.957124842370744
0.869,0.9517860003203588,0.9545163356822549
0.87,0.9494949494949495,0.9545745361484325
0.871,0.9473855147775252,0.9466145833333334
0.872,0.9426010378990407,0.9536340852130326
0.873,0.9500882683357407,0.9584664536741214
0.874,0.9525179856115108,0.9638095238095238
0.875,0.9425837320574163,0.94529262086514
0.876,0.9553571428571429,0.9618805590851334
0.877,0.9565217391304348,0.9610062893081761
0.878,0.9482174544281335,0.9508408796895214
0.879,0.9513462446858763,0.9572327044025157
0.88,0.9499919601222061,0.9562982005141388
0.881,0.9467680608365019,0.9506953223767383
0.882,0.9447872172124664,0.9515418502202643
0.883,0.9521016617790812,0.9481286933683519
0.884,0.9557914752020282,0.9594423320659062
0.885,0.929883405206836,0.9266113592852585
0.886,0.9503274237342277,0.9600507292327204
0.887,0.9348851840201321,0.9414726242920075
0.888,0.9550293977435246,0.9619771863117871
0.889,0.9449071108263933,0.9481765834932822
0.89,0.9556921086675291,0.9546044098573282
0.891,0.9391742830129215,0.9478315524827152
0.892,0.9520330368487929,0.9603024574669187
0.893,0.9543781014887146,0.9578544061302682
0.894,0.9492776886035313,0.9441949967928159
0.895,0.9483943121904458,0.9501915708812261
0.896,0.9629629629629629,0.9594510293200249
0.897,0.9516621165890476,0.9564660691421255
0.898,0.9506941120153183,0.9539641943734015
0.899,0.9430764310841062,0.9477040816326531
0.9,0.9473349244232299,0.9568527918781726
0.901,0.9423264907135875,0.9416393442622951
0.902,0.9483704420780897,0.9525032092426188
0.903,0.9564523847503589,0.962444302991725
0.904,0.9528795811518325,0.9550917141049968
0.905,0.9400221554043361,0.946236559139785
0.906,0.9440752147835954,0.9448410123296561
0.907,0.953348143446525,0.9549778059606848
0.908,0.9546395034219322,0.9600507292327204
0.909,0.9455018708312998,0.9458577951728636
0.91,0.9509093835506197,0.9569131832797427
0.911,0.953590467231107,0.95457373988799
0.912,0.9568690095846646,0.9551856594110115
0.913,0.9490221224751523,0.9591836734693877
0.914,0.9579338076090319,0.9597523219814241
0.915,0.9297244415457362,0.9262187088274044
0.916,0.9537480063795853,0.9567430025445293
0.917,0.950288646568313,0.9538461538461539
0.918,0.9301338556970291,0.9246889325474787
0.919,0.9452752147629653,0.9550348321722609
0.92,0.9299872122762148,0.9300833867864016
0.921,0.9426811937470393,0.9504080351537979
0.922,0.9557324840764331,0.9574603174603175
0.923,0.9367247605589575,0.93625
0.924,0.9496885481552467,0.9567430025445293
0.925,0.9586119070359758,0.9645569620253165
0.926,0.9496402877697842,0.9548058561425843
0.927,0.9403318442884493,0.9440203562340967
0.928,0.9381818181818182,0.9471698113207547
0.929,0.9483860396526299,0.9439683586025049
0.93,0.9476213358962038,0.960559796437659
0.931,0.9426586981101599,0.9457364341085271
0.932,0.9508878579427291,0.9578544061302682
0.933,0.9509677419354838,0.9534883720930233
0.934,0.9584644430459408,0.9629629629629629
0.935,0.954269267668692,0.9558541266794626
0.936,0.952517071621407,0.9523809523809523
0.937,0.9357912826120919,0.9413233458177278
0.938,0.95,0.9565217391304348
0.939,0.946713465220166,0.9523809523809523
0.94,0.9524879614767255,0.9556270096463022
0.941,0.9550251664231206,0.9557867360208062
0.942,0.9520471562848495,0.9594423320659062
0.943,0.9532650448143406,0.9518304431599229
0.944,0.9596087093720417,0.9672131147540983
0.945,0.9597126795752654,0.9569019362898189
0.946,0.9594657555521043,0.9570628500311139
0.947,0.9460245636716225,0.9495472186287193
0.948,0.9425654116145501,0.9459631277813096
0.949,0.9396358990737783,0.9467680608365019
0.95,0.9374296284381535,0.9382239382239382
0.951,0.953439664894474,0.9588688946015425
0.952,0.9477731496315284,0.9540816326530612
0.953,0.9565493181097368,0.9619771863117871
0.954,0.9401872124385213,0.9391634980988594
0.955,0.9471784776902887,0.9418758256274768
0.956,0.9476744186046512,0.9482535575679172
0.957,0.9404438767363883,0.9433481858688734
0.958,0.954698255162478,0.9598981540420115
0.959,0.9437519974432726,0.9502551020408163
0.96,0.9516776368598491,0.959079283887468
0.961,0.9418228829993536,0.9451258876694641
0.962,0.949589305846352,0.9543408360128617
0.963,0.9548954895489549,0.9561952440550688
0.964,0.9529298751200769,0.9598981540420115
0.965,0.9497278258085174,0.9525641025641025
0.966,0.9429027113237639,0.9452229299363057
0.967,0.9616064257028113,0.9599483204134367
0.968,0.9560319198873416,0.9568480300187617
0.969,0.9544946511256587,0.9571337172104927
0.97,0.9378238341968912,0.9343629343629344
0.971,0.9499841722063944,0.95448798988622
0.972,0.9550994227068633,0.9583066067992303
0.973,0.9567842389577376,0.9651678277390754
0.974,0.957021888480588,0.9617834394904459
0.975,0.9452253999030538,0.9489334195216548
0.976,0.9476903267342669,0.9511568123393316
0.977,0.9453428201811126,0.9516441005802708
0.978,0.952733118971061,0.9577464788732394
0.979,0.9567154678548695,0.9618320610687023
0.98,0.9398235664776308,0.946047678795483
0.981,0.9402679275019701,0.9439899307740718
0.982,0.9530408006158584,0.9537322640345466
0.983,0.955456570155902,0.9592875318066157
0.984,0.9502335319697214,0.952994204764971
0.985,0.9599618684461392,0.9657360406091371
0.986,0.9510878455750041,0.9438202247191011
0.987,0.9584196272104508,0.9650793650793651
0.988,0.960772104607721,0.9595015576323987
0.989,0.9434270765206016,0.9444081098757358
0.99,0.9483008535996135,0.9516441005802708
0.991,0.941808981657179,0.9489603024574669
0.992,0.9479066794503036,0.9562460367786937
0.993,0.9498799039231385,0.9520153550863724
0.994,0.9555094881199171,0.9604591836734694
0.995,0.9506410256410256,0.9571337172104927
0.996,0.9587468982630273,0.9571162212554382
0.997,0.9469335875436924,0.9487666034155597
0.998,0.9302399491498491,0.9355456285896617
0.999,0.9523962173425229,0.962444302991725
1.0,0.9521829521829522,0.9552429667519181
